type,hand_id,hand_position_x,hand_position_y,hand_position_z,hand_stabilized_x,hand_stabilized_y,hand_stabilized_z,hand_direction_x,hand_direction_y,hand_direction_z,hand_dynamics_x,hand_dynamics_y,hand_dynamics_z,hand_roll,hand_pitch,hand_yaw,hand_is_left,hand_is_right,hand_grab,hand_pinch,hand_time,sphere_position_x,sphere_position_y,sphere_position_z,sphere_radius,outstretched_fingers_num,outstretched_fingers_by_angle_num,thumb_is_outstretched,index_is_outstretched,middle_is_outstretched,ring_is_outstretched,pinky_is_outstretched,thumb_is_outstretched_by_angle,index_is_outstretched_by_angle,middle_is_outstretched_by_angle,ring_is_outstretched_by_angle,pinky_is_outstretched_by_angle,arm_width,arm_wrist_pos_x,arm_wrist_pos_y,arm_wrist_pos_z,arm_elbow_pos_x,arm_elbow_pos_y,arm_elbow_pos_z,thumb_finger_id,thumb_finger_position_x,thumb_finger_position_y,thumb_finger_position_z,thumb_finger_stabilized_x,thumb_finger_stabilized_y,thumb_finger_stabilized_z,thumb_finger_velocity_x,thumb_finger_velocity_y,thumb_finger_velocity_z,thumb_finger_direction_x,thumb_finger_direction_y,thumb_finger_direction_z,thumb_finger_time,thumb_raw_position_of_joint_dip_x,thumb_raw_position_of_joint_dip_y,thumb_raw_position_of_joint_dip_z,thumb_raw_position_of_joint_mcp_x,thumb_raw_position_of_joint_mcp_y,thumb_raw_position_of_joint_mcp_z,thumb_raw_position_of_joint_pip_x,thumb_raw_position_of_joint_pip_y,thumb_raw_position_of_joint_pip_z,thumb_raw_position_of_joint_tip_x,thumb_raw_position_of_joint_tip_y,thumb_raw_position_of_joint_tip_z,thumb_position_of_joint_dip_x,thumb_position_of_joint_dip_y,thumb_position_of_joint_dip_z,thumb_position_of_joint_mcp_x,thumb_position_of_joint_mcp_y,thumb_position_of_joint_mcp_z,thumb_position_of_joint_pip_x,thumb_position_of_joint_pip_y,thumb_position_of_joint_pip_z,thumb_position_of_joint_tip_x,thumb_position_of_joint_tip_y,thumb_position_of_joint_tip_z,index_finger_id,index_finger_position_x,index_finger_position_y,index_finger_position_z,index_finger_stabilized_x,index_finger_stabilized_y,index_finger_stabilized_z,index_finger_velocity_x,index_finger_velocity_y,index_finger_velocity_z,index_finger_direction_x,index_finger_direction_y,index_finger_direction_z,index_finger_time,index_raw_position_of_joint_dip_x,index_raw_position_of_joint_dip_y,index_raw_position_of_joint_dip_z,index_raw_position_of_joint_mcp_x,index_raw_position_of_joint_mcp_y,index_raw_position_of_joint_mcp_z,index_raw_position_of_joint_pip_x,index_raw_position_of_joint_pip_y,index_raw_position_of_joint_pip_z,index_raw_position_of_joint_tip_x,index_raw_position_of_joint_tip_y,index_raw_position_of_joint_tip_z,index_position_of_joint_dip_x,index_position_of_joint_dip_y,index_position_of_joint_dip_z,index_position_of_joint_mcp_x,index_position_of_joint_mcp_y,index_position_of_joint_mcp_z,index_position_of_joint_pip_x,index_position_of_joint_pip_y,index_position_of_joint_pip_z,index_position_of_joint_tip_x,index_position_of_joint_tip_y,index_position_of_joint_tip_z,middle_finger_id,middle_finger_position_x,middle_finger_position_y,middle_finger_position_z,middle_finger_stabilized_x,middle_finger_stabilized_y,middle_finger_stabilized_z,middle_finger_velocity_x,middle_finger_velocity_y,middle_finger_velocity_z,middle_finger_direction_x,middle_finger_direction_y,middle_finger_direction_z,middle_finger_time,middle_raw_position_of_joint_dip_x,middle_raw_position_of_joint_dip_y,middle_raw_position_of_joint_dip_z,middle_raw_position_of_joint_mcp_x,middle_raw_position_of_joint_mcp_y,middle_raw_position_of_joint_mcp_z,middle_raw_position_of_joint_pip_x,middle_raw_position_of_joint_pip_y,middle_raw_position_of_joint_pip_z,middle_raw_position_of_joint_tip_x,middle_raw_position_of_joint_tip_y,middle_raw_position_of_joint_tip_z,middle_position_of_joint_dip_x,middle_position_of_joint_dip_y,middle_position_of_joint_dip_z,middle_position_of_joint_mcp_x,middle_position_of_joint_mcp_y,middle_position_of_joint_mcp_z,middle_position_of_joint_pip_x,middle_position_of_joint_pip_y,middle_position_of_joint_pip_z,middle_position_of_joint_tip_x,middle_position_of_joint_tip_y,middle_position_of_joint_tip_z,ring_finger_id,ring_finger_position_x,ring_finger_position_y,ring_finger_position_z,ring_finger_stabilized_x,ring_finger_stabilized_y,ring_finger_stabilized_z,ring_finger_velocity_x,ring_finger_velocity_y,ring_finger_velocity_z,ring_finger_direction_x,ring_finger_direction_y,ring_finger_direction_z,ring_finger_time,ring_raw_position_of_joint_dip_x,ring_raw_position_of_joint_dip_y,ring_raw_position_of_joint_dip_z,ring_raw_position_of_joint_mcp_x,ring_raw_position_of_joint_mcp_y,ring_raw_position_of_joint_mcp_z,ring_raw_position_of_joint_pip_x,ring_raw_position_of_joint_pip_y,ring_raw_position_of_joint_pip_z,ring_raw_position_of_joint_tip_x,ring_raw_position_of_joint_tip_y,ring_raw_position_of_joint_tip_z,ring_position_of_joint_dip_x,ring_position_of_joint_dip_y,ring_position_of_joint_dip_z,ring_position_of_joint_mcp_x,ring_position_of_joint_mcp_y,ring_position_of_joint_mcp_z,ring_position_of_joint_pip_x,ring_position_of_joint_pip_y,ring_position_of_joint_pip_z,ring_position_of_joint_tip_x,ring_position_of_joint_tip_y,ring_position_of_joint_tip_z,pinky_finger_id,pinky_finger_position_x,pinky_finger_position_y,pinky_finger_position_z,pinky_finger_stabilized_x,pinky_finger_stabilized_y,pinky_finger_stabilized_z,pinky_finger_velocity_x,pinky_finger_velocity_y,pinky_finger_velocity_z,pinky_finger_direction_x,pinky_finger_direction_y,pinky_finger_direction_z,pinky_finger_time,pinky_raw_position_of_joint_dip_x,pinky_raw_position_of_joint_dip_y,pinky_raw_position_of_joint_dip_z,pinky_raw_position_of_joint_mcp_x,pinky_raw_position_of_joint_mcp_y,pinky_raw_position_of_joint_mcp_z,pinky_raw_position_of_joint_pip_x,pinky_raw_position_of_joint_pip_y,pinky_raw_position_of_joint_pip_z,pinky_raw_position_of_joint_tip_x,pinky_raw_position_of_joint_tip_y,pinky_raw_position_of_joint_tip_z,pinky_position_of_joint_dip_x,pinky_position_of_joint_dip_y,pinky_position_of_joint_dip_z,pinky_position_of_joint_mcp_x,pinky_position_of_joint_mcp_y,pinky_position_of_joint_mcp_z,pinky_position_of_joint_pip_x,pinky_position_of_joint_pip_y,pinky_position_of_joint_pip_z,pinky_position_of_joint_tip_x,pinky_position_of_joint_tip_y,pinky_position_of_joint_tip_z
0,453,424.84503,309.9712,45.79825,431.08075,306.48126,44.581215,-161.29027,36.33075,-13.985448,13.940391,36.33075,-13.985448,13.940391,36.33075,-13.985448,0,1,0.0,0.0,6.469601,486.96512,122.072815,31.470325,196.05957,5,5,1,1,1,1,1,1,1,1,1,1,63.72,462.4614,338.22226,35.07183,506.22696,398.6851,-30.486061,4530,261.03027,305.08344,47.80812,265.1235,303.0916,47.20202,384.07935,492.64282,51.03152,-0.5466262,-0.3684494,-0.75196064,6.469601,-55.206192,186.84174,16.390463,2.372624,152.48842,64.400986,-36.56864,174.27924,42.02901,-73.61257,197.08752,6.194499,289.58762,313.15826,45.902386,404.74524,347.5116,33.899754,326.86273,325.72076,39.49275,252.77486,302.91248,48.451374,4531,336.0472,239.64774,63.281757,339.2754,236.59512,62.09209,388.8611,495.8671,51.154137,-0.19810186,-0.6390653,-0.7432033,6.469601,-28.900446,252.30449,-43.205517,-16.082087,207.59857,5.174604,-24.112244,236.85802,-25.241995,-32.44343,262.56903,-56.396587,342.1991,247.69551,60.80138,367.83582,292.40143,48.70635,351.7755,263.14197,56.310497,335.11313,237.43097,64.099144,4532,367.3376,234.29391,66.73491,371.93512,231.54303,65.57629,386.64948,494.02112,50.59154,-0.24744116,-0.60863423,-0.75388145,6.469601,-12.212246,257.60236,-55.694294,5.46356,208.28065,0.16957289,-5.1759105,240.29498,-34.25662,-17.276598,268.08606,-70.445015,375.5755,242.39764,63.923573,410.92712,291.71936,49.957607,389.6482,259.70502,58.564156,365.4468,231.91394,67.61125,4533,480.36505,252.0602,68.49465,487.8158,249.32361,67.32095,383.02664,496.69693,50.899975,0.13347772,-0.48963022,-0.86165303,6.469601,38.831917,241.96361,-60.937958,27.702267,203.40523,-0.7876145,35.134315,228.39987,-37.068447,40.779842,249.92642,-77.72757,477.66382,258.03638,65.23449,455.40454,296.5948,50.196903,470.26862,271.60013,59.267113,481.5597,250.07358,69.43189,4534,516.7596,267.83298,64.33374,524.285,264.86215,63.106606,383.8302,497.95685,51.00336,0.15465961,-0.5413275,-0.8264653,6.469601,57.01533,225.8927,-45.68521,46.974285,194.1616,-2.0613961,53.990376,215.305,-29.520542,59.014534,234.32487,-60.58518,514.03064,274.1073,61.421303,493.94858,305.83838,50.51535,507.98074,284.695,57.380135,518.02905,265.6751,65.14629
1,454,420.56976,305.023,38.459534,425.7845,298.85092,38.828224,172.6024,39.9598,6.2087383,17.952888,39.9598,6.2087383,17.952888,39.9598,6.2087383,0,1,0.0,0.0,4.873869,526.0717,71.51184,11.8675995,260.98453,5,5,1,1,1,1,1,1,1,1,1,1,63.72,428.40027,338.20856,27.630869,383.1595,414.47476,-36.872902,4540,245.68904,290.38586,43.306713,249.20966,288.7948,44.012627,399.80762,501.7058,50.028927,-0.4268057,-0.44284832,-0.78849363,4.873869,-65.09877,199.90611,36.07724,-16.238594,158.37486,87.78226,-50.546577,184.80693,62.961403,-80.63087,212.17093,23.584974,269.80246,300.09387,40.98069,367.52283,341.62512,28.054436,298.90686,315.19305,34.259647,238.73827,287.82907,44.103756,4541,356.718,227.78519,56.96827,360.22638,222.15707,56.956814,397.7951,502.4559,50.22285,-0.13366967,-0.6483188,-0.74954325,4.873869,-19.704542,263.8444,-17.963701,-11.358128,218.4228,30.721817,-16.473692,248.17427,0.15305851,-22.19305,274.25113,-31.2838,360.5909,236.15561,54.490925,377.28375,281.5772,42.319546,367.0526,251.82573,49.961735,355.6139,225.74887,57.82095,4542,429.55225,227.58264,60.09813,437.43512,221.81674,59.968822,397.11978,502.3686,50.25725,0.037516963,-0.6110781,-0.79068077,4.873869,14.530532,263.9045,-28.734236,10.480696,214.9163,30.014236,13.463685,246.52765,-6.2501216,14.8468895,274.64194,-44.153275,429.06107,236.09549,57.18356,420.9614,285.08368,42.49644,426.92737,253.47235,51.56253,429.6938,225.35806,61.03832,4543,515.6977,249.37755,59.0353,522.89795,242.13193,58.570312,397.1454,502.30807,50.314865,0.2986035,-0.49739423,-0.8145152,4.873869,53.925888,243.6519,-24.229965,31.098436,205.66902,32.954052,45.653973,229.87308,-1.6662664,59.059624,252.21797,-40.021072,507.85178,256.34808,56.05749,462.19687,294.331,41.761486,491.30795,270.12692,50.416565,518.11926,247.78203,60.00527,4544,579.3488,281.76782,53.222134,589.3812,274.42453,52.633053,396.55896,502.9064,50.529728,0.59851027,-0.35915643,-0.71609503,4.873869,81.98112,213.69545,-3.1114311,48.09824,192.76335,34.665287,70.27497,206.67078,10.894528,91.84168,219.36206,-16.063885,563.9622,286.30457,50.77786,496.19647,307.23663,41.33368,540.5499,293.32922,47.276367,583.68335,280.63794,54.015972
2,454,452.94336,282.6899,35.47537,451.23035,287.37262,36.191635,169.99896,41.840656,8.972716,31.815742,41.840656,8.972716,31.815742,41.840656,8.972716,0,1,1.0,1.0,11.726278,421.79376,299.61823,44.94438,34.87407,0,0,0,0,0,0,0,0,0,0,0,0,63.72,457.64618,318.50598,25.15412,408.4832,404.7772,-38.511528,4540,376.45667,306.00885,46.94981,379.20874,306.25073,47.85318,398.12912,507.7785,49.539577,0.116087064,0.02222526,-0.9929904,11.726278,-21.813965,198.95659,26.123795,-1.8064944,182.85991,100.39509,-25.772024,199.71437,59.980396,-8.424691,191.55394,8.413442,356.37207,301.0434,43.46905,396.38702,317.14008,24.90123,348.45596,300.28564,35.004898,383.1506,308.44604,47.89664,4541,374.1678,305.52515,44.41031,379.67026,310.2037,45.119373,395.1284,502.08438,51.159252,-0.12680781,0.9848387,0.11837437,11.726278,-15.013689,204.56413,13.969578,7.535836,244.62503,45.775875,-11.948693,228.36809,11.108422,-12.365502,191.5005,24.658178,369.97263,295.43585,46.507607,415.0717,255.37497,38.55603,376.1026,271.6319,47.222893,375.26898,308.4995,43.835457,4542,384.7509,315.5948,44.33794,392.13074,320.03174,45.10655,398.0676,501.09317,51.959373,-0.38869953,0.89012474,0.23788795,11.726278,-6.2535367,194.37422,11.765009,28.411736,237.87671,42.879787,4.799678,219.68616,5.000333,-8.080026,181.59457,25.420921,387.49292,305.6258,47.058746,456.82346,262.1233,39.280052,409.59937,280.31384,48.749916,383.83994,318.40543,43.644768,4543,412.51138,323.11963,42.308525,421.3056,325.77225,42.86062,397.48178,507.27985,49.293903,-0.54301155,0.76944035,0.3363034,11.726278,10.1459875,184.77039,19.269314,47.49737,225.4418,43.477818,25.188494,206.08542,9.953037,5.0375233,174.52791,34.037086,420.29196,315.2296,45.18267,494.99475,274.5582,39.130547,450.37698,293.91458,47.51174,410.07504,325.4721,41.49073,4544,443.38623,318.2426,41.52574,450.67087,320.5462,41.872623,397.86014,506.26645,49.857014,-0.7704956,0.5333172,0.3491552,11.726278,28.111855,186.44618,23.209965,62.343925,210.01907,43.03384,43.181824,196.87723,16.380909,19.581247,180.50749,36.96016,456.2237,313.55383,44.19751,524.68787,289.98093,39.24154,486.36365,303.12277,45.904774,439.1625,319.4925,40.75996
3,454,432.27478,298.15488,40.937984,433.29807,296.61493,40.587738,-175.71115,32.661556,-2.75235,28.195385,32.661556,-2.75235,28.195385,32.661556,-2.75235,0,1,0.0,0.77733094,15.504496,385.66815,275.8837,47.34425,57.841007,2,2,0,1,1,0,0,0,1,1,0,0,63.72,454.0854,326.44284,29.553694,377.29526,395.88254,-34.96566,4540,410.2422,333.60208,50.37564,411.27133,332.06995,50.201702,401.22388,499.0044,50.790794,0.2600061,0.19667304,-0.94536585,15.504496,-7.407452,176.00317,7.421538,-3.2117727,172.7551,86.79358,-16.272516,182.70886,39.654354,8.526186,163.9147,-4.7323365,385.1851,323.99683,48.144615,393.57645,327.2449,28.301605,367.45496,317.29114,40.08641,417.05237,336.0853,51.183083,4541,355.67288,221.70367,58.871796,356.87692,220.3793,58.300232,402.6602,497.7632,49.501945,-0.20064887,-0.6496268,-0.73329735,15.504496,-18.978241,270.82855,-25.072952,-6.72816,225.26457,22.63861,-14.128478,255.12683,-7.348862,-22.819658,281.2104,-38.08753,362.04352,229.17145,56.268238,386.54367,274.7354,44.340347,371.74304,244.87317,51.837215,354.3607,218.78961,59.52188,4542,442.60324,234.18051,65.01358,444.27417,231.62979,64.26728,401.55057,500.39728,49.95145,0.061299596,-0.48595408,-0.871832,15.504496,21.26687,260.1558,-46.672432,14.179053,219.72772,17.952225,19.523731,246.337,-21.880669,21.603666,268.1466,-63.6775,442.53375,239.84421,61.668106,428.3581,280.27228,45.511944,439.04745,253.663,55.47017,443.20734,231.8534,65.91937,4543,411.2511,336.8321,42.46048,407.9192,332.36423,43.0337,401.3888,499.8501,49.77629,-0.1992902,0.57982504,0.7899913,15.504496,3.114669,164.49567,16.735172,34.30082,209.03487,17.799026,8.6354065,180.55798,-5.1491675,6.755675,162.9755,34.997814,406.22934,335.50433,45.816208,468.60162,290.96515,45.550243,417.2708,319.44202,51.287292,413.51135,337.0245,41.250546,4544,443.78918,335.33807,43.45185,440.20258,332.98096,43.823483,403.01758,500.6877,49.95122,-0.34500033,0.54495525,0.76419795,15.504496,20.344152,166.29391,12.999983,50.394997,194.91263,17.666391,27.091946,176.95259,-1.9468122,22.526943,163.97957,29.940659,440.6883,333.7061,46.750004,500.78998,305.08737,45.5834,454.1839,323.04742,50.486702,445.0539,336.02045,42.514835
4,454,474.3268,228.20023,38.327614,483.41782,226.83145,36.854626,-164.68585,54.147484,-20.754103,49.83134,54.147484,-20.754103,49.83134,54.147484,-20.754103,0,1,0.6907684,0.82605416,20.150522,418.70978,246.62566,49.572853,48.9909,0,5,0,0,0,0,0,1,1,1,1,1,63.72,514.4266,270.5418,31.265564,554.0126,423.8919,-24.06977,4540,352.25436,242.90851,46.687588,368.64413,238.0798,45.277378,390.1425,508.26373,49.8108,-0.26038232,-0.11679145,-0.9584158,20.150522,-14.155497,251.52028,27.502167,30.234354,228.26138,89.48985,-5.277605,247.53821,60.179928,-26.505806,257.93967,8.687552,371.689,248.47972,43.12446,460.46872,271.73862,27.627537,389.4448,252.46179,34.955017,346.98837,242.06033,47.828114,4541,342.18002,214.5596,49.830376,349.2129,207.13092,51.14396,393.8805,513.3042,47.478554,-0.62715745,0.5777143,-0.5224171,20.150522,-23.269514,296.7393,2.4681785,15.021914,299.34152,49.469067,-8.110867,310.70288,15.095209,-30.054354,281.11404,1.1509265,353.46097,203.26071,49.382954,430.04382,200.65848,37.632732,383.77826,189.29712,46.226196,339.8913,218.88596,49.71227,4542,350.97894,220.63602,52.960953,358.44135,214.74142,54.44821,392.4934,508.23734,47.395542,-0.73601073,0.54823774,-0.39714426,20.150522,-16.92128,291.4836,-11.819287,32.36698,294.8465,36.48162,4.008216,307.07352,-0.52593356,-26.236917,275.1974,-10.762536,366.15744,208.51639,52.954823,464.73395,205.1535,40.879593,408.01642,192.92648,50.131485,347.52615,224.80261,52.690636,4543,390.83072,228.81848,55.61001,399.0145,221.88724,56.01918,386.80386,506.30167,49.428875,-0.7794697,0.4610067,-0.42414597,20.150522,5.0712557,281.63474,-22.41999,49.597916,284.01056,26.238409,26.664125,294.40552,-10.670299,-6.962792,267.36188,-21.67227,410.14252,218.36526,55.604996,499.19583,215.98944,43.4404,453.32825,205.59448,52.667576,386.0744,232.63812,55.418068,4544,431.86746,230.08383,54.88689,447.57822,221.29889,55.397396,389.26782,504.81985,50.156387,-0.8700979,0.2660999,-0.41487405,20.150522,26.587217,277.6875,-18.749897,62.53582,270.10474,16.353271,43.60529,282.8921,-10.635458,12.974214,267.1184,-19.046791,453.17444,222.3125,54.687473,525.07166,229.89526,45.911682,487.21057,217.10791,52.658863,425.94843,232.88159,54.761696
0,456,336.35855,211.59445,42.388504,340.54895,215.21799,44.14161,-157.53662,38.796104,-18.386175,3.9809341,38.796104,-18.386175,3.9809341,38.796104,-18.386175,0,1,0.0,0.0,4.627798,323.37784,44.861206,28.383978,175.71301,5,5,1,1,1,1,1,1,1,1,1,1,63.705868,378.6411,240.08109,31.98118,547.95557,180.26501,-30.329964,4560,167.77728,227.87845,46.18009,167.36992,226.69125,46.797245,407.04385,501.5899,50.265934,-0.7557464,-0.25128874,-0.60473245,4.627798,-104.4503,267.23917,28.007687,-37.95963,246.13155,74.59365,-78.68839,258.67325,48.62183,-119.52079,272.98972,11.057844,191.09941,232.76083,42.998077,324.08075,253.86845,31.351587,242.62321,241.32675,37.844543,160.9584,227.01028,47.23554,4561,235.66086,143.89679,59.351658,239.23767,144.61533,60.2967,387.08054,490.75467,48.52385,-0.25182053,-0.6473585,-0.719384,4.627798,-78.9221,347.86923,-27.749414,-62.162407,302.44293,18.685993,-72.836845,332.2258,-10.365471,-83.258835,358.20773,-40.637245,242.1558,152.13077,56.937355,275.67517,197.55707,45.328503,254.32631,167.7742,52.59137,233.48233,141.79227,60.15931,4562,267.00903,133.35025,62.137,268.69128,133.75766,62.931583,364.55676,481.36655,45.64348,-0.29020268,-0.6427679,-0.7089653,4.627798,-62.347843,358.16895,-37.59662,-40.790703,306.69308,14.851954,-54.097355,339.895,-17.440668,-68.01285,369.45297,-51.509247,275.30432,141.83105,59.399155,318.41858,193.30692,46.28701,291.8053,160.10501,54.36017,263.9743,130.54703,62.87731,4563,390.27686,147.21579,64.14063,392.18857,147.53192,65.07551,388.21246,493.18457,50.392967,0.14718542,-0.52447575,-0.83860695,4.627798,-6.846338,345.26706,-44.52523,-18.055477,305.2455,14.679497,-10.922764,330.74124,-21.299295,-4.301091,354.30875,-60.671646,386.3073,154.73294,61.13131,363.88904,194.75449,46.330124,378.15448,169.25876,55.324825,391.39783,145.69125,65.16791,4564,433.2929,163.2815,60.279625,434.3614,163.90277,61.40367,390.878,490.2163,50.161507,0.19719179,-0.52432805,-0.8283692,4.627798,14.387668,330.0914,-29.917894,2.4224381,299.08008,13.722151,10.531689,319.83844,-13.719582,17.296316,338.15674,-44.866646,428.77533,169.9086,57.479473,404.84488,200.91992,46.56946,421.0634,180.16156,53.429893,434.59262,161.84326,61.21666
1,456,401.03998,247.78348,38.525455,386.1842,240.06946,38.65347,-47.950157,-35.555855,-38.3947,10.34478,-35.555855,-38.3947,10.34478,-35.555855,-38.3947,0,1,0.0,0.0,9.27377,324.74463,171.62833,67.16959,145.631,5,5,1,1,1,1,1,1,1,1,1,1,63.705868,473.36993,221.53372,30.641594,782.43445,138.49533,-20.649284,4560,223.59059,218.71082,27.55778,218.21011,211.37659,27.002888,393.8536,474.05475,52.72058,-0.99771446,0.025702506,-0.06249194,9.27377,-70.28693,281.01736,90.729774,13.423967,284.67,96.4358,-36.2768,281.89352,92.86,-93.65245,281.5892,89.62934,259.42615,218.98264,27.317556,426.84793,215.32999,25.89105,327.4464,218.10648,26.785,212.6951,218.4108,27.592665,4561,259.05573,296.92743,53.76456,243.94421,299.7912,50.814964,398.6909,477.4788,59.145554,-0.46153855,0.6239064,-0.63065284,9.27377,-64.3591,212.17786,-7.726779,-33.48319,252.72585,35.923786,-53.206,227.25458,7.512972,-72.26486,201.10413,-18.054392,271.2818,287.82214,51.931694,333.03363,247.27415,41.019054,293.588,272.74542,48.121758,255.47028,298.89587,54.5136,4562,280.69788,310.95795,57.422955,262.91547,314.74002,54.06605,399.9277,478.1903,59.17005,-0.49169677,0.6139413,-0.6175033,9.27377,-52.25196,198.77884,-21.887634,-14.988666,244.52638,26.966406,-38.272976,216.23326,-4.3319583,-61.60877,186.84596,-32.979935,295.4961,301.22116,55.47191,370.02267,255.47362,43.2584,323.45404,283.76672,51.08299,276.78247,313.15405,58.244984,4563,318.94498,316.224,56.11238,301.87497,320.17804,52.51013,397.99356,489.28912,56.831543,-0.5486515,0.63053954,-0.5490003,9.27377,-32.45291,193.87112,-17.993252,6.624233,237.98586,23.946505,-17.257538,211.33446,-2.7882183,-42.883064,181.6185,-27.481255,335.09418,306.12888,54.498314,413.24847,262.01416,44.013374,365.48492,288.66553,50.697056,314.2339,318.3815,56.870316,4564,386.03848,314.10226,53.397877,367.0211,313.60736,50.96599,403.17426,491.14697,57.35252,-0.4995134,0.6613328,-0.559576,9.27377,0.2510076,195.41365,-7.638555,26.467571,230.15666,25.740984,10.018723,208.34566,3.3036523,-8.766913,183.48715,-16.206581,400.502,304.58636,51.909637,452.93515,269.84332,43.564754,420.03745,291.65436,49.174088,382.4662,316.51285,54.051643
2,456,407.52444,208.62808,44.56629,413.43878,202.1311,44.256294,146.54099,13.665025,9.12783,45.813618,13.665025,9.12783,45.813618,13.665025,9.12783,0,1,1.0,1.0,12.591024,349.83963,228.13293,50.65051,35.891026,0,1,0,0,0,0,0,0,0,1,0,0,63.705868,407.60977,223.70255,31.422375,549.63153,164.22559,-31.965134,4560,299.9231,222.67633,49.593864,300.61676,219.06464,50.125782,418.79965,526.83923,47.357323,-0.21185824,0.2848882,-0.93485546,12.591024,-59.32827,292.73834,5.422612,-24.334612,288.33627,76.27975,-52.106438,302.44965,37.29,-47.28914,273.25677,0.62541115,281.34344,207.26166,48.64435,351.33078,211.66373,30.930063,295.7871,197.55035,40.677498,305.42172,226.74323,49.843647,4561,310.39014,231.3783,46.640057,313.04794,230.54779,49.84188,412.54636,516.58356,48.407864,-0.2902641,0.66390526,0.6891854,12.591024,-45.671528,273.403,1.5473412,-8.601507,316.2845,-0.23027104,-38.657288,289.44632,-15.106851,-44.39265,267.1526,17.393002,308.65695,226.59698,49.613163,382.797,183.71552,50.057568,322.68542,210.55368,53.776714,311.2147,232.84741,45.65175,4562,312.54706,238.71964,44.506714,315.35107,238.81711,48.11321,409.6205,513.9799,49.180786,-0.46549308,0.41422683,0.78213316,12.591024,-42.419945,263.4789,8.007674,8.483383,302.24857,-1.0132833,-29.185932,275.25543,-14.228444,-44.027374,260.6996,26.519135,315.1601,236.52109,47.99808,416.96677,197.75143,50.253323,341.62814,224.74457,53.55711,311.94525,239.30042,43.370216,4563,338.509,247.14911,43.31099,342.46826,247.3582,47.03435,415.2492,512.6732,45.986694,-0.5418435,0.31417596,0.77955055,12.591024,-28.34232,253.81099,12.970818,22.947338,285.35278,3.920498,-13.3355,262.51236,-8.619503,-31.25823,252.51593,31.376177,343.31537,246.189,46.757294,445.89468,214.64722,49.019875,373.329,237.48764,52.154877,337.48352,247.48405,42.155956,4564,368.26672,246.42863,44.257748,376.46848,247.70212,48.0326,410.93182,516.0918,48.07731,-0.71046686,0.062796496,0.70092326,12.591024,-11.524724,251.71968,10.784997,32.377888,266.9481,9.452838,2.368073,252.94763,-2.92118,-17.083496,254.10773,26.921066,376.95056,248.28032,47.30375,464.75577,233.05191,47.63679,404.73615,247.05237,50.730293,365.833,245.89229,43.269733
3,456,380.7667,230.1438,26.832985,378.6698,227.49072,25.38874,-161.30327,32.21814,-12.038695,22.767616,32.21814,-12.038695,22.767616,32.21814,-12.038695,0,1,0.0,1.0,21.295446,329.7199,204.57556,32.438843,59.396923,2,2,0,1,1,0,0,0,1,1,0,0,63.705868,416.9708,256.4995,15.739254,597.54095,264.34863,-47.82895,4560,363.08905,267.7984,35.97339,349.4259,267.42596,33.442177,401.4358,507.80682,49.93297,0.22068128,0.17520447,-0.9594807,21.295446,-31.528341,240.52885,65.882935,-20.901237,238.75583,144.42923,-39.050934,246.50124,98.589745,-14.7287855,230.41129,53.1199,336.94333,259.47113,33.529266,358.1975,261.24417,13.892693,321.89813,253.49876,25.352564,370.54242,269.5887,36.720024,4561,257.3297,154.29526,41.17489,258.88818,149.48962,40.308662,443.2277,494.21487,52.645493,-0.45514908,-0.6721843,-0.5839585,21.295446,-65.37246,337.51413,43.64544,-36.363583,289.98755,81.03649,-54.373768,321.27078,57.75682,-73.65461,348.07742,33.080826,269.25507,162.48587,39.08864,327.27283,210.01245,29.740877,291.25247,178.72922,35.560795,252.69078,151.92258,41.729794,4562,382.05356,157.63528,49.343708,369.8821,152.64328,48.169334,494.60068,548.4779,61.184475,0.07050518,-0.58326674,-0.809215,21.295446,-8.971349,333.43765,13.924723,-15.352483,287.2229,74.680115,-10.975818,316.85532,36.93078,-7.9918747,343.84253,-1.6881428,382.0573,166.56235,46.518818,369.29504,212.7771,31.329971,378.04837,183.14468,40.767303,384.01624,156.15747,50.422035,4563,360.52557,270.63892,31.137022,352.9579,266.77295,29.677963,404.81265,508.21118,49.45215,-0.20121737,0.7475383,0.6330071,21.295446,-22.221857,232.60858,61.909298,5.9198112,279.2695,72.87772,-16.64897,253.3123,44.377625,-19.000418,228.27644,79.79202,355.55627,267.39142,34.522675,411.83963,220.7305,31.78057,366.70206,246.68771,38.905594,361.99918,271.72357,30.051994,4564,389.08862,264.19278,31.500484,381.43646,261.06213,29.804865,405.60208,510.5714,51.672127,-0.51052177,0.55353063,0.6580056,21.295446,-4.335756,237.053,60.932827,23.665617,267.38797,71.39778,5.6472225,247.87698,48.065884,-5.863359,235.38846,78.01707,391.3285,262.94702,34.766792,447.33124,232.61203,32.150555,411.29443,252.12302,37.98353,388.2733,264.61154,30.495733
